cusip,date,price
912828ZS2,2025-10-28,95.371095
912828ZS2,2025-10-29,95.220705
912828ZS2,2025-10-30,95.220705
912828ZS2,2025-10-31,95.29101499999999
912828ZS2,2025-11-03,95.25781
912828ZS2,2025-11-04,95.30664
912828ZS2,2025-11-05,95.232425
912828ZS2,2025-11-06,95.343755
912828ZS2,2025-11-07,95.36328
912828ZS2,2025-11-10,95.3418
912828ZS2,2025-11-11,95.3418
912828ZS2,2025-11-12,95.37695500000001
912828ZS2,2025-11-13,95.35156
912828ZS2,2025-11-14,95.35547
912828ZS2,2025-11-17,95.359375
912828ZS2,2025-11-18,95.41991999999999
912828ZS2,2025-11-19,95.40039
912828ZS2,2025-11-20,95.49023500000001
912828ZS2,2025-11-21,95.54297
912828ZS2,2025-11-24,95.56836
912828ZS2,2025-11-25,95.59765999999999
912828ZS2,2025-11-26,95.58789
912828ZS2,2025-11-27,95.58789
912828ZS2,2025-11-28,95.601565
912828ZS2,2025-12-01,95.570315
91282CAU5,2025-09-02,93.55078
91282CAU5,2025-09-03,93.60547
91282CAU5,2025-09-04,93.671875
91282CAU5,2025-09-05,93.84375
91282CAU5,2025-09-08,93.902345
91282CAU5,2025-09-09,93.76953
91282CAU5,2025-09-10,93.804685
91282CAU5,2025-09-11,93.81640999999999
91282CAU5,2025-09-12,93.808595
91282CAU5,2025-09-15,93.859375
91282CAU5,2025-09-16,93.92578
91282CAU5,2025-09-17,93.83203499999999
91282CAU5,2025-09-18,93.820315
91282CAU5,2025-09-19,93.835935
91282CAU5,2025-09-22,93.781255
91282CAU5,2025-09-23,93.828125
91282CAU5,2025-09-24,93.757815
91282CAU5,2025-09-25,93.66797
91282CAU5,2025-09-26,93.714845
91282CAU5,2025-09-29,93.781255
91282CAU5,2025-09-30,93.812505
91282CAU5,2025-10-01,93.964845
91282CAU5,2025-10-02,93.960935
91282CAU5,2025-10-03,93.914065
91282CAU5,2025-10-06,93.898435
91282CAU5,2025-10-07,93.95703
91282CAU5,2025-10-08,93.929685
91282CAU5,2025-10-09,93.91797
91282CAU5,2025-10-10,94.121095
91282CAU5,2025-10-13,94.121095
91282CAU5,2025-10-14,94.16797
91282CAU5,2025-10-15,94.148435
91282CAU5,2025-10-16,94.289065
91282CAU5,2025-10-17,94.250005
91282CAU5,2025-10-20,94.265625
91282CAU5,2025-10-21,94.273435
91282CAU5,2025-10-22,94.300785
91282CAU5,2025-10-23,94.22070500000001
91282CAU5,2025-10-24,94.26172
91282CAU5,2025-10-27,94.25976499999999
91282CAU5,2025-10-28,94.257815
91282CAU5,2025-10-29,94.06445500000001
91282CAU5,2025-10-30,94.054685
91282CAU5,2025-10-31,94.14648500000001
91282CAU5,2025-11-03,94.09961
91282CAU5,2025-11-04,94.156255
91282CAU5,2025-11-05,94.062505
91282CAU5,2025-11-06,94.20116999999999
91282CAU5,2025-11-07,94.20898500000001
91282CAU5,2025-11-10,94.17578
91282CAU5,2025-11-11,94.17578
91282CAU5,2025-11-12,94.218755
91282CAU5,2025-11-13,94.183595
91282CAU5,2025-11-14,94.18164
91282CAU5,2025-11-17,94.187505
91282CAU5,2025-11-18,94.26366999999999
91282CAU5,2025-11-19,94.23633000000001
91282CAU5,2025-11-20,94.34961
91282CAU5,2025-11-21,94.417965
91282CAU5,2025-11-24,94.453125
91282CAU5,2025-11-25,94.49805
91282CAU5,2025-11-26,94.480465
91282CAU5,2025-11-27,94.480465
91282CAU5,2025-11-28,94.47656
91282CAU5,2025-12-01,94.421875
912810RD2,2025-09-02,86.125005
912810RD2,2025-09-03,86.796875
912810RD2,2025-09-04,87.30469
912810RD2,2025-09-05,88.42969
912810RD2,2025-09-08,89.05469
912810RD2,2025-09-09,88.687505
912810RD2,2025-09-10,89.08594
912810RD2,2025-09-11,89.468755
912810RD2,2025-09-12,89.03125
912810RD2,2025-09-15,89.382815
912810RD2,2025-09-16,89.500005
912810RD2,2025-09-17,88.976565
912810RD2,2025-09-18,88.632815
912810RD2,2025-09-19,88.351565
912810RD2,2025-09-22,88.156255
912810RD2,2025-09-23,88.671875
912810RD2,2025-09-24,88.328125
912810RD2,2025-09-25,88.312505
912810RD2,2025-09-26,88.234375
912810RD2,2025-09-29,88.734375
912810RD2,2025-09-30,88.539065
912810RD2,2025-10-01,88.890625
912810RD2,2025-10-02,89.101565
912810RD2,2025-10-03,88.80469
912810RD2,2025-10-06,88.390625
912810RD2,2025-10-07,88.718755
912810RD2,2025-10-08,88.890625
912810RD2,2025-10-09,88.695315
912810RD2,2025-10-10,89.914065
912810RD2,2025-10-13,89.914065
912810RD2,2025-10-14,89.765625
912810RD2,2025-10-15,89.757815
912810RD2,2025-10-16,90.250005
912810RD2,2025-10-17,89.976565
912810RD2,2025-10-20,90.39844
912810RD2,2025-10-21,90.695315
912810RD2,2025-10-22,90.820315
912810RD2,2025-10-23,90.265625
912810RD2,2025-10-24,90.156255
912810RD2,2025-10-27,90.593755
912810RD2,2025-10-28,90.74219
912810RD2,2025-10-29,89.71094
912810RD2,2025-10-30,89.382815
912810RD2,2025-10-31,89.468755
912810RD2,2025-11-03,89.046875
912810RD2,2025-11-04,89.33594
912810RD2,2025-11-05,88.453125
912810RD2,2025-11-06,89.195315
912810RD2,2025-11-07,88.984375
912810RD2,2025-11-10,88.851565
912810RD2,2025-11-11,88.851565
912810RD2,2025-11-12,89.375005
912810RD2,2025-11-13,88.859375
912810RD2,2025-11-14,88.42969
912810RD2,2025-11-17,88.54688
912810RD2,2025-11-18,88.61719
912810RD2,2025-11-19,88.36719
912810RD2,2025-11-20,88.843755
912810RD2,2025-11-21,88.976565
912810RD2,2025-11-24,89.445315
912810RD2,2025-11-25,89.781255
912810RD2,2025-11-26,89.843755
912810RD2,2025-11-27,89.843755
912810RD2,2025-11-28,89.52344
912810RD2,2025-12-01,88.625005
912810FG8,2025-09-02,105.47655
912810FG8,2025-09-03,105.5508
912810FG8,2025-09-04,105.6758
912810FG8,2025-09-05,105.88285
912810FG8,2025-09-08,105.96095
912810FG8,2025-09-09,105.76175
912810FG8,2025-09-10,105.79295
912810FG8,2025-09-11,105.77735
912810FG8,2025-09-12,105.66795
912810FG8,2025-09-15,105.77345
912810FG8,2025-09-16,105.8555
912810FG8,2025-09-17,105.63675
912810FG8,2025-09-18,105.6016
912810FG8,2025-09-19,105.55465
912810FG8,2025-09-22,105.46485
912810FG8,2025-09-23,105.53905
912810FG8,2025-09-24,105.39065
912810FG8,2025-09-25,105.22655
912810FG8,2025-09-26,105.20705
912810FG8,2025-09-29,105.3047
912810FG8,2025-09-30,105.27735
912810FG8,2025-10-01,105.52735
912810FG8,2025-10-02,105.51565
912810FG8,2025-10-03,105.3711
912810FG8,2025-10-06,105.3125
912810FG8,2025-10-07,105.41405
912810FG8,2025-10-08,105.3711
912810FG8,2025-10-09,105.3125
912810FG8,2025-10-10,105.6211
912810FG8,2025-10-13,105.6211
912810FG8,2025-10-14,105.6836
912810FG8,2025-10-15,105.65235
912810FG8,2025-10-16,105.87895
912810FG8,2025-10-17,105.73435
912810FG8,2025-10-20,105.7539
912810FG8,2025-10-21,105.7695
912810FG8,2025-10-22,105.793
912810FG8,2025-10-23,105.6211
912810FG8,2025-10-24,105.6289
912810FG8,2025-10-27,105.625
912810FG8,2025-10-28,105.6094
912810FG8,2025-10-29,105.27735
912810FG8,2025-10-30,105.2383
912810FG8,2025-10-31,105.3203
912810FG8,2025-11-03,105.21095
912810FG8,2025-11-04,105.28125
912810FG8,2025-11-05,105.10155
912810FG8,2025-11-06,105.3438
912810FG8,2025-11-07,105.3125
912810FG8,2025-11-10,105.21875
912810FG8,2025-11-11,105.21875
912810FG8,2025-11-12,105.3203
912810FG8,2025-11-13,105.2227
912810FG8,2025-11-14,105.14455
912810FG8,2025-11-17,105.1367
912810FG8,2025-11-18,105.27735
912810FG8,2025-11-19,105.20705
912810FG8,2025-11-20,105.40235
912810FG8,2025-11-21,105.46485
912810FG8,2025-11-24,105.5234
912810FG8,2025-11-25,105.6094
912810FG8,2025-11-26,105.5547
912810FG8,2025-11-27,105.5547
912810FG8,2025-11-28,105.48825
912810FG8,2025-12-01,105.293
912810TC2,2025-09-02,68.203125
912810TC2,2025-09-03,68.757815
912810TC2,2025-09-04,69.1875
912810TC2,2025-09-05,70.14844
912810TC2,2025-09-08,70.640625
912810TC2,2025-09-09,70.328125
912810TC2,2025-09-10,70.65625
912810TC2,2025-09-11,70.96094
912810TC2,2025-09-12,70.625
912810TC2,2025-09-15,70.914065
912810TC2,2025-09-16,70.99219
912810TC2,2025-09-17,70.562505
912810TC2,2025-09-18,70.289065
912810TC2,2025-09-19,70.09375
912810TC2,2025-09-22,69.945315
912810TC2,2025-09-23,70.39844
912810TC2,2025-09-24,70.101565
912810TC2,2025-09-25,70.04688
912810TC2,2025-09-26,70.000005
912810TC2,2025-09-29,70.375005
912810TC2,2025-09-30,70.20313
912810TC2,2025-10-01,70.507815
912810TC2,2025-10-02,70.67969
912810TC2,2025-10-03,70.42969
912810TC2,2025-10-06,70.08594
912810TC2,2025-10-07,70.33594
912810TC2,2025-10-08,70.445315
912810TC2,2025-10-09,70.27344
912810TC2,2025-10-10,71.28125
912810TC2,2025-10-13,71.28125
912810TC2,2025-10-14,71.17969
912810TC2,2025-10-15,71.203125
912810TC2,2025-10-16,71.625
912810TC2,2025-10-17,71.382815
912810TC2,2025-10-20,71.734375
912810TC2,2025-10-21,71.984375
912810TC2,2025-10-22,72.109375
912810TC2,2025-10-23,71.67969
912810TC2,2025-10-24,71.601565
912810TC2,2025-10-27,71.9375
912810TC2,2025-10-28,72.04688
912810TC2,2025-10-29,71.21875
912810TC2,2025-10-30,70.937505
912810TC2,2025-10-31,71.02344
912810TC2,2025-11-03,70.687505
912810TC2,2025-11-04,70.937505
912810TC2,2025-11-05,70.203125
912810TC2,2025-11-06,70.83594
912810TC2,2025-11-07,70.64844
912810TC2,2025-11-10,70.539065
912810TC2,2025-11-11,70.539065
912810TC2,2025-11-12,70.984375
912810TC2,2025-11-13,70.601565
912810TC2,2025-11-14,70.257815
912810TC2,2025-11-17,70.390625
912810TC2,2025-11-18,70.476565
912810TC2,2025-11-19,70.234375
912810TC2,2025-11-20,70.64844
912810TC2,2025-11-21,70.77344
912810TC2,2025-11-24,71.187505
912810TC2,2025-11-25,71.500005
912810TC2,2025-11-26,71.507815
912810TC2,2025-11-27,71.507815
912810TC2,2025-11-28,71.23438
912810TC2,2025-12-01,70.507815
91282CFH9,2025-09-02,99.00586
91282CFH9,2025-09-03,99.04883000000001
91282CFH9,2025-09-04,99.105465
91282CFH9,2025-09-05,99.253905
91282CFH9,2025-09-08,99.300785
91282CFH9,2025-09-09,99.167965
91282CFH9,2025-09-10,99.203125
91282CFH9,2025-09-11,99.20898500000001
91282CFH9,2025-09-12,99.17969
91282CFH9,2025-09-15,99.218755
91282CFH9,2025-09-16,99.285155
91282CFH9,2025-09-17,99.195315
91282CFH9,2025-09-18,99.173825
91282CFH9,2025-09-19,99.16601499999999
91282CFH9,2025-09-22,99.109375
91282CFH9,2025-09-23,99.144535
91282CFH9,2025-09-24,99.07616999999999
91282CFH9,2025-09-25,98.984375
91282CFH9,2025-09-26,99.015625
91282CFH9,2025-09-29,99.06836
91282CFH9,2025-09-30,99.085935
91282CFH9,2025-10-01,99.22851499999999
91282CFH9,2025-10-02,99.218755
91282CFH9,2025-10-03,99.15820500000001
91282CFH9,2025-10-06,99.140625
91282CFH9,2025-10-07,99.18555
91282CFH9,2025-10-08,99.156255
91282CFH9,2025-10-09,99.13476499999999
91282CFH9,2025-10-10,99.30273500000001
91282CFH9,2025-10-13,99.30273500000001
91282CFH9,2025-10-14,99.34570500000001
91282CFH9,2025-10-15,99.31445500000001
91282CFH9,2025-10-16,99.445315
91282CFH9,2025-10-17,99.38866999999999
91282CFH9,2025-10-20,99.39258000000001
91282CFH9,2025-10-21,99.390625
91282CFH9,2025-10-22,99.410155
91282CFH9,2025-10-23,99.332035
91282CFH9,2025-10-24,99.34961
91282CFH9,2025-10-27,99.33398500000001
91282CFH9,2025-10-28,99.33398500000001
91282CFH9,2025-10-29,99.14648500000001
91282CFH9,2025-10-30,99.12695500000001
91282CFH9,2025-10-31,99.19336
91282CFH9,2025-11-03,99.14648500000001
91282CFH9,2025-11-04,99.19336
91282CFH9,2025-11-05,99.09570500000001
91282CFH9,2025-11-06,99.22461
91282CFH9,2025-11-07,99.21875
91282CFH9,2025-11-10,99.17773500000001
91282CFH9,2025-11-11,99.17773500000001
91282CFH9,2025-11-12,99.210935
91282CFH9,2025-11-13,99.17383000000001
91282CFH9,2025-11-14,99.15039
91282CFH9,2025-11-17,99.14648500000001
91282CFH9,2025-11-18,99.21094
91282CFH9,2025-11-19,99.17578
91282CFH9,2025-11-20,99.275395
91282CFH9,2025-11-21,99.31836
91282CFH9,2025-11-24,99.33594
91282CFH9,2025-11-25,99.37305
91282CFH9,2025-11-26,99.3418
91282CFH9,2025-11-27,99.3418
91282CFH9,2025-11-28,99.32616999999999
91282CFH9,2025-12-01,99.265625
9128286S4,2025-09-02,98.98047
9128286S4,2025-09-03,98.99413999999999
9128286S4,2025-09-04,99.023435
9128286S4,2025-09-05,99.095705
9128286S4,2025-09-08,99.103515
9128286S4,2025-09-09,99.09375
9128286S4,2025-09-10,99.09570500000001
9128286S4,2025-09-11,99.121095
9128286S4,2025-09-12,99.12109
9128286S4,2025-09-15,99.125
9128286S4,2025-09-16,99.13086000000001
9128286S4,2025-09-17,99.146485
9128286S4,2025-09-18,99.146485
9128286S4,2025-09-19,99.16211000000001
9128286S4,2025-09-22,99.158205
9128286S4,2025-09-23,99.16797
9128286S4,2025-09-24,99.160155
9128286S4,2025-09-25,99.15038999999999
9128286S4,2025-09-26,99.17578499999999
9128286S4,2025-09-29,99.183595
9128286S4,2025-09-30,99.17578
9128286S4,2025-10-01,99.214845
9128286S4,2025-10-02,99.222655
9128286S4,2025-10-03,99.226565
9128286S4,2025-10-06,99.23828
9128286S4,2025-10-07,99.26172
9128286S4,2025-10-08,99.24804499999999
9128286S4,2025-10-09,99.26563
9128286S4,2025-10-10,99.28125
9128286S4,2025-10-13,99.28125
9128286S4,2025-10-14,99.285155
9128286S4,2025-10-15,99.285155
9128286S4,2025-10-16,99.302735
9128286S4,2025-10-17,99.30663999999999
9128286S4,2025-10-20,99.30664
9128286S4,2025-10-21,99.308595
9128286S4,2025-10-22,99.316405
9128286S4,2025-10-23,99.314455
9128286S4,2025-10-24,99.33203499999999
9128286S4,2025-10-27,99.335935
9128286S4,2025-10-28,99.339845
9128286S4,2025-10-29,99.31054499999999
9128286S4,2025-10-30,99.30469
9128286S4,2025-10-31,99.322265
9128286S4,2025-11-03,99.328125
9128286S4,2025-11-04,99.339845
9128286S4,2025-11-05,99.33594
9128286S4,2025-11-06,99.353515
9128286S4,2025-11-07,99.359375
9128286S4,2025-11-10,99.365235
9128286S4,2025-11-11,99.365235
9128286S4,2025-11-12,99.371095
9128286S4,2025-11-13,99.367185
9128286S4,2025-11-14,99.375
9128286S4,2025-11-17,99.37890999999999
9128286S4,2025-11-18,99.38086
9128286S4,2025-11-19,99.38086000000001
9128286S4,2025-11-20,99.38672
9128286S4,2025-11-21,99.41211
9128286S4,2025-11-24,99.41015999999999
9128286S4,2025-11-25,99.42188
9128286S4,2025-11-26,99.43554499999999
9128286S4,2025-11-27,99.43554499999999
9128286S4,2025-11-28,99.43945500000001
9128286S4,2025-12-01,99.433595
912828YS3,2025-09-02,92.722655
912828YS3,2025-09-03,92.820315
912828YS3,2025-09-04,92.99219
912828YS3,2025-09-05,93.23438
912828YS3,2025-09-08,93.33203499999999
912828YS3,2025-09-09,93.121095
912828YS3,2025-09-10,93.183595
912828YS3,2025-09-11,93.17578499999999
912828YS3,2025-09-12,93.04688
912828YS3,2025-09-15,93.160155
912828YS3,2025-09-16,93.24219
912828YS3,2025-09-17,93
912828YS3,2025-09-18,92.97656
912828YS3,2025-09-19,92.94922
912828YS3,2025-09-22,92.86719
912828YS3,2025-09-23,92.976565
912828YS3,2025-09-24,92.80469
912828YS3,2025-09-25,92.63672
912828YS3,2025-09-26,92.652345
912828YS3,2025-09-29,92.75781
912828YS3,2025-09-30,92.76172
912828YS3,2025-10-01,93.03125
912828YS3,2025-10-02,93.03125
912828YS3,2025-10-03,92.878905
912828YS3,2025-10-06,92.82031
912828YS3,2025-10-07,92.953125
912828YS3,2025-10-08,92.90625
912828YS3,2025-10-09,92.839845
912828YS3,2025-10-10,93.25
912828YS3,2025-10-13,93.25
912828YS3,2025-10-14,93.32031
912828YS3,2025-10-15,93.28906
912828YS3,2025-10-16,93.566405
912828YS3,2025-10-17,93.410155
912828YS3,2025-10-20,93.472655
912828YS3,2025-10-21,93.496095
912828YS3,2025-10-22,93.54297
912828YS3,2025-10-23,93.35156
912828YS3,2025-10-24,93.39844
912828YS3,2025-10-27,93.39844
912828YS3,2025-10-28,93.390625
912828YS3,2025-10-29,93.01953499999999
912828YS3,2025-10-30,92.98828499999999
912828YS3,2025-10-31,93.121095
912828YS3,2025-11-03,93.007815
912828YS3,2025-11-04,93.09375
912828YS3,2025-11-05,92.871095
912828YS3,2025-11-06,93.171875
912828YS3,2025-11-07,93.17578499999999
912828YS3,2025-11-10,93.08203
912828YS3,2025-11-11,93.08203
912828YS3,2025-11-12,93.226565
912828YS3,2025-11-13,93.11328499999999
912828YS3,2025-11-14,93.039065
912828YS3,2025-11-17,93.039065
912828YS3,2025-11-18,93.203125
912828YS3,2025-11-19,93.11328499999999
912828YS3,2025-11-20,93.34375
912828YS3,2025-11-21,93.45703
912828YS3,2025-11-24,93.539065
912828YS3,2025-11-25,93.65625
912828YS3,2025-11-26,93.628905
912828YS3,2025-11-27,93.628905
912828YS3,2025-11-28,93.5625
912828YS3,2025-12-01,93.34375
912810SA7,2025-09-02,72.92188
912810SA7,2025-09-03,73.64063
912810SA7,2025-09-04,74.132815
912810SA7,2025-09-05,75.250005
912810SA7,2025-09-08,75.95313
912810SA7,2025-09-09,75.601565
912810SA7,2025-09-10,76.007815
912810SA7,2025-09-11,76.46875
912810SA7,2025-09-12,76.078125
912810SA7,2025-09-15,76.34375
912810SA7,2025-09-16,76.48438
912810SA7,2025-09-17,75.945315
912810SA7,2025-09-18,75.58594
912810SA7,2025-09-19,75.35938
912810SA7,2025-09-22,75.17188
912810SA7,2025-09-23,75.67188
912810SA7,2025-09-24,75.30469
912810SA7,2025-09-25,75.29688
912810SA7,2025-09-26,75.257815
912810SA7,2025-09-29,75.75
912810SA7,2025-09-30,75.476565
912810SA7,2025-10-01,75.789065
912810SA7,2025-10-02,76.046875
912810SA7,2025-10-03,75.781255
912810SA7,2025-10-06,75.36719
912810SA7,2025-10-07,75.67969
912810SA7,2025-10-08,75.859375
912810SA7,2025-10-09,75.703125
912810SA7,2025-10-10,76.914065
912810SA7,2025-10-13,76.914065
912810SA7,2025-10-14,76.789065
912810SA7,2025-10-15,76.820315
912810SA7,2025-10-16,77.289065
912810SA7,2025-10-17,77.039065
912810SA7,2025-10-20,77.5
912810SA7,2025-10-21,77.8125
912810SA7,2025-10-22,77.9375
912810SA7,2025-10-23,77.32813
912810SA7,2025-10-24,77.21094
912810SA7,2025-10-27,77.64844
912810SA7,2025-10-28,77.80469
912810SA7,2025-10-29,76.781255
912810SA7,2025-10-30,76.42969
912810SA7,2025-10-31,76.49219
912810SA7,2025-11-03,76.04688
912810SA7,2025-11-04,76.32813
912810SA7,2025-11-05,75.484375
912810SA7,2025-11-06,76.1875
912810SA7,2025-11-07,76
912810SA7,2025-11-10,75.90625
912810SA7,2025-11-11,75.90625
912810SA7,2025-11-12,76.39844
912810SA7,2025-11-13,75.851565
912810SA7,2025-11-14,75.42188
912810SA7,2025-11-17,75.5625
912810SA7,2025-11-18,75.61719
912810SA7,2025-11-19,75.34375
912810SA7,2025-11-20,75.78125
912810SA7,2025-11-21,75.92188
912810SA7,2025-11-24,76.40625
912810SA7,2025-11-25,76.67969
912810SA7,2025-11-26,76.73438
912810SA7,2025-11-27,76.73438
912810SA7,2025-11-28,76.453125
912810SA7,2025-12-01,75.59375
91282CEM9,2025-09-02,97.37890999999999
91282CEM9,2025-09-03,97.45703
91282CEM9,2025-09-04,97.59765999999999
91282CEM9,2025-09-05,97.816405
91282CEM9,2025-09-08,97.898435
91282CEM9,2025-09-09,97.69922
91282CEM9,2025-09-10,97.742185
91282CEM9,2025-09-11,97.73828
91282CEM9,2025-09-12,97.63281
91282CEM9,2025-09-15,97.734375
91282CEM9,2025-09-16,97.820315
91282CEM9,2025-09-17,97.609375
91282CEM9,2025-09-18,97.58203499999999
91282CEM9,2025-09-19,97.55078
91282CEM9,2025-09-22,97.460935
91282CEM9,2025-09-23,97.558595
91282CEM9,2025-09-24,97.406255
91282CEM9,2025-09-25,97.246095
91282CEM9,2025-09-26,97.26172
91282CEM9,2025-09-29,97.35547
91282CEM9,2025-09-30,97.36328
91282CEM9,2025-10-01,97.61328
91282CEM9,2025-10-02,97.59765999999999
91282CEM9,2025-10-03,97.47265999999999
91282CEM9,2025-10-06,97.41797
91282CEM9,2025-10-07,97.51953
91282CEM9,2025-10-08,97.476565
91282CEM9,2025-10-09,97.41797
91282CEM9,2025-10-10,97.76172
91282CEM9,2025-10-13,97.76172
91282CEM9,2025-10-14,97.83203
91282CEM9,2025-10-15,97.804685
91282CEM9,2025-10-16,98.04297
91282CEM9,2025-10-17,97.91015999999999
91282CEM9,2025-10-20,97.94922
91282CEM9,2025-10-21,97.964845
91282CEM9,2025-10-22,98.00390999999999
91282CEM9,2025-10-23,97.839845
91282CEM9,2025-10-24,97.859375
91282CEM9,2025-10-27,97.867185
91282CEM9,2025-10-28,97.851565
91282CEM9,2025-10-29,97.527345
91282CEM9,2025-10-30,97.500005
91282CEM9,2025-10-31,97.60547
91282CEM9,2025-11-03,97.507815
91282CEM9,2025-11-04,97.589845
91282CEM9,2025-11-05,97.37890999999999
91282CEM9,2025-11-06,97.652345
91282CEM9,2025-11-07,97.648435
91282CEM9,2025-11-10,97.558595
91282CEM9,2025-11-11,97.558595
91282CEM9,2025-11-12,97.671875
91282CEM9,2025-11-13,97.57422
91282CEM9,2025-11-14,97.515625
91282CEM9,2025-11-17,97.515625
91282CEM9,2025-11-18,97.656255
91282CEM9,2025-11-19,97.589845
91282CEM9,2025-11-20,97.79297
91282CEM9,2025-11-21,97.87890999999999
91282CEM9,2025-11-24,97.953125
91282CEM9,2025-11-25,98.046875
91282CEM9,2025-11-26,98.007815
91282CEM9,2025-11-27,98.007815
91282CEM9,2025-11-28,97.94531
91282CEM9,2025-12-01,97.765625
91282CCH2,2025-09-02,93.70703
91282CCH2,2025-09-03,93.76953
91282CCH2,2025-09-04,93.86328
91282CCH2,2025-09-05,94.058595
91282CCH2,2025-09-08,94.12890999999999
91282CCH2,2025-09-09,93.98047
91282CCH2,2025-09-10,94.00390999999999
91282CCH2,2025-09-11,93.996095
91282CCH2,2025-09-12,93.953125
91282CCH2,2025-09-15,94.027345
91282CCH2,2025-09-16,94.11328
91282CCH2,2025-09-17,93.96094
91282CCH2,2025-09-18,93.9375
91282CCH2,2025-09-19,93.9375
91282CCH2,2025-09-22,93.871095
91282CCH2,2025-09-23,93.933595
91282CCH2,2025-09-24,93.83203
91282CCH2,2025-09-25,93.70703
91282CCH2,2025-09-26,93.746095
91282CCH2,2025-09-29,93.828125
91282CCH2,2025-09-30,93.839845
91282CCH2,2025-10-01,94.039065
91282CCH2,2025-10-02,94.023435
91282CCH2,2025-10-03,93.945315
91282CCH2,2025-10-06,93.91797
91282CCH2,2025-10-07,93.98828
91282CCH2,2025-10-08,93.960935
91282CCH2,2025-10-09,93.929685
91282CCH2,2025-10-10,94.19140999999999
91282CCH2,2025-10-13,94.19140999999999
91282CCH2,2025-10-14,94.25390999999999
91282CCH2,2025-10-15,94.23047
91282CCH2,2025-10-16,94.41015999999999
91282CCH2,2025-10-17,94.335935
91282CCH2,2025-10-20,94.359375
91282CCH2,2025-10-21,94.371095
91282CCH2,2025-10-22,94.41015999999999
91282CCH2,2025-10-23,94.29297
91282CCH2,2025-10-24,94.32422
91282CCH2,2025-10-27,94.320315
91282CCH2,2025-10-28,94.320315
91282CCH2,2025-10-29,94.06640999999999
91282CCH2,2025-10-30,94.05078
91282CCH2,2025-10-31,94.14844
91282CCH2,2025-11-03,94.078125
91282CCH2,2025-11-04,94.152345
91282CCH2,2025-11-05,94.01172
91282CCH2,2025-11-06,94.20703
91282CCH2,2025-11-07,94.214845
91282CCH2,2025-11-10,94.16015999999999
91282CCH2,2025-11-11,94.16015999999999
91282CCH2,2025-11-12,94.242185
91282CCH2,2025-11-13,94.183595
91282CCH2,2025-11-14,94.156255
91282CCH2,2025-11-17,94.164065
91282CCH2,2025-11-18,94.265625
91282CCH2,2025-11-19,94.226565
91282CCH2,2025-11-20,94.375005
91282CCH2,2025-11-21,94.453125
91282CCH2,2025-11-24,94.500005
91282CCH2,2025-11-25,94.578125
91282CCH2,2025-11-26,94.554685
91282CCH2,2025-11-27,94.554685
91282CCH2,2025-11-28,94.527345
91282CCH2,2025-12-01,94.41797
912810EX2,2025-09-02,102.7852
912810EX2,2025-09-03,102.82425
912810EX2,2025-09-04,102.83985
912810EX2,2025-09-05,102.9043
912810EX2,2025-09-08,102.918
912810EX2,2025-09-09,102.84375
912810EX2,2025-09-10,102.8672
912810EX2,2025-09-11,102.8535
912810EX2,2025-09-12,102.82815
912810EX2,2025-09-15,102.83205
912810EX2,2025-09-16,102.8418
912810EX2,2025-09-17,102.7578
912810EX2,2025-09-18,102.76175
912810EX2,2025-09-19,102.71485
912810EX2,2025-09-22,102.68555
912810EX2,2025-09-23,102.6797
912810EX2,2025-09-24,102.666
912810EX2,2025-09-25,102.5879
912810EX2,2025-09-26,102.6211
912810EX2,2025-09-29,102.5801
912810EX2,2025-09-30,102.7383
912810EX2,2025-10-01,102.7168
912810EX2,2025-10-02,102.64065
912810EX2,2025-10-03,102.625
912810EX2,2025-10-06,102.5508
912810EX2,2025-10-07,102.5879
912810EX2,2025-10-08,102.5527
912810EX2,2025-10-09,102.5215
912810EX2,2025-10-10,102.57225
912810EX2,2025-10-13,102.57225
912810EX2,2025-10-14,102.5762
912810EX2,2025-10-15,102.5547
912810EX2,2025-10-16,102.61135
912810EX2,2025-10-17,102.5625
912810EX2,2025-10-20,102.54495
912810EX2,2025-10-21,102.54495
912810EX2,2025-10-22,102.54295
912810EX2,2025-10-23,102.47265
912810EX2,2025-10-24,102.4727
912810EX2,2025-10-27,102.4336
912810EX2,2025-10-28,102.4395
912810EX2,2025-10-29,102.3457
912810EX2,2025-10-30,102.32425
912810EX2,2025-10-31,102.30275
912810EX2,2025-11-03,102.2656
912810EX2,2025-11-04,102.2949
912810EX2,2025-11-05,102.26755
912810EX2,2025-11-06,102.30665
912810EX2,2025-11-07,102.25975
912810EX2,2025-11-10,102.2207
912810EX2,2025-11-11,102.2207
912810EX2,2025-11-12,102.2207
912810EX2,2025-11-13,102.18165
912810EX2,2025-11-14,102.1719
912810EX2,2025-11-17,102.1504
912810EX2,2025-11-18,102.16405
912810EX2,2025-11-19,102.1426
912810EX2,2025-11-20,102.20315
912810EX2,2025-11-21,102.1992
912810EX2,2025-11-24,102.2051
912810EX2,2025-11-25,102.209
912810EX2,2025-11-26,102.17185
912810EX2,2025-11-27,102.17185
912810EX2,2025-11-28,102.1406
912810EX2,2025-12-01,102.1211
912810TH1,2025-09-02,81.820315
912810TH1,2025-09-03,82.453125
912810TH1,2025-09-04,82.906255
912810TH1,2025-09-05,83.976565
912810TH1,2025-09-08,84.546875
912810TH1,2025-09-09,84.195315
912810TH1,2025-09-10,84.578125
912810TH1,2025-09-11,84.921875
912810TH1,2025-09-12,84.515625
